CustomerKey,FirstName,LastName,Gender,Occupation,YearlyIncome,MaritalStatus,GeographyKey
21732,Ian,Johnson,M,Skilled Manual,50000,S,57
21733,Ian,Simmons,M,Skilled Manual,60000,S,627
21734,Grace,Garcia,F,Skilled Manual,60000,M,337
21735,Grace,Diaz,F,Skilled Manual,70000,M,314
21736,Thomas,Thompson,M,Skilled Manual,70000,M,301
21737,Timothy,Rivera,M,Manual,10000,S,223
21738,Francis,Alonso,M,Clerical,20000,M,265
21739,Dale,Rai,M,Clerical,20000,S,273
21740,Taylor,Walker,F,Clerical,20000,M,273
21741,Alexa,Sanders,F,Professional,70000,M,54
21742,Katelyn,Cox,F,Professional,90000,M,51
21743,Theresa,Rubio,F,Management,110000,M,307
21744,Emma,Perry,F,Management,110000,M,310
21745,Isabel,Foster,F,Management,80000,S,52
21746,Xavier,Hernandez,M,Skilled Manual,40000,M,334
21747,Derrick,Munoz,M,Professional,70000,M,302
21748,Wyatt,Harris,M,Professional,70000,S,325
21749,Ashley,Williams,F,Management,50000,S,310
21750,Carlos,Reed,M,Management,60000,M,312
21751,Logan,Jackson,M,Management,60000,M,335
21752,Rafael,Li,M,Management,60000,M,41
21753,Morgan,Robinson,F,Management,70000,M,536
21754,Kaitlyn,Lopez,F,Management,70000,M,548
21755,Lucas,White,M,Management,70000,M,312
21756,Allison,Carter,F,Management,80000,M,369
21757,Elijah,Wang,M,Management,80000,M,623
21758,Patricia,Malhotra,F,Professional,40000,M,612
21759,Jennifer,Moore,F,Professional,40000,M,71
21760,Margaret,She,F,Professional,40000,M,311
21761,Makayla,Sanders,F,Management,70000,S,374
21762,Andrea,Hernandez,F,Management,70000,M,616
21763,Madison,Brown,F,Professional,40000,M,634
21764,Nathan,Smith,M,Professional,40000,M,58
21765,Nathaniel,Kelly,M,Professional,40000,M,546
21766,Jesse,Baker,M,Management,70000,M,298
21767,Mariah,Ramirez,F,Management,70000,M,298
21768,Cole,Watson,M,Management,70000,S,53
21769,Michele,Rubio,F,Management,70000,S,311
21770,Brandon,Thomas,M,Management,60000,M,635
21771,Sheena,Shen,F,Management,60000,M,307
21772,Sarah,Patterson,F,Management,60000,M,547
21773,Alyssa,Rogers,F,Management,60000,M,536
21774,Brian,James,M,Professional,70000,M,374
21775,Sean,Ramirez,M,Professional,70000,S,345
21776,Daniel,Thompson,M,Professional,70000,M,623
21777,Emily,Gonzales,F,Professional,70000,M,66
21778,Louis,Shen,M,Professional,70000,M,612
21779,Maurice,Black,M,Professional,70000,S,311
21780,Pedro,Gonzalez,M,Professional,70000,M,311
21781,Jared,Rivera,M,Management,60000,M,626
21782,Blake,Martin,M,Professional,40000,S,536
21783,Kate,Goel,F,Professional,40000,S,612
21784,Mackenzie,Hernandez,F,Professional,60000,S,614
21785,Tabitha,Rodriguez,F,Professional,60000,S,307
21786,Alexis,Bennett,F,Management,60000,M,316
21787,Rebecca,Allen,F,Management,60000,M,326
21788,Spencer,Barnes,M,Management,60000,M,331
21789,Lauren,Griffin,F,Management,60000,M,343
21790,James,Diaz,M,Management,60000,M,358
21791,Richard,Price,M,Management,70000,M,361
21792,Cassidy,Butler,F,Professional,60000,M,69
21793,Kaylee,Scott,F,Professional,60000,M,546
21794,Alyssa,James,F,Professional,60000,M,315
21795,Tristan,Bennett,M,Professional,70000,S,361
21796,Emma,Ward,F,Skilled Manual,40000,M,66
21797,Kelvin,Gao,M,Professional,60000,M,609
21798,Jade,Sanders,F,Professional,60000,M,543
21799,Angel,Cook,M,Professional,60000,M,543
21800,Heidi,Raman,F,Professional,60000,M,311
21801,Kaylee,Cooper,F,Professional,70000,M,352
21802,Lucas,Roberts,M,Management,80000,M,372
21803,Emily,Thomas,F,Skilled Manual,40000,M,49
21804,Brooke,Cook,F,Professional,60000,M,632
21805,Lucas,Russell,M,Professional,60000,M,635
21806,Kelvin,Xie,M,Professional,60000,S,301
21807,Amanda,Campbell,F,Professional,60000,M,310
21808,Amanda,Green,F,Professional,60000,M,315
21809,Sydney,Thompson,F,Professional,60000,M,334
21810,Justin,Miller,M,Professional,70000,M,372
21811,Olivia,Williams,F,Skilled Manual,70000,M,310
21812,Adrian,Bailey,M,Professional,60000,M,637
21813,Dalton,Brown,M,Professional,60000,M,64
21814,Noah,Edwards,M,Professional,60000,M,552
21815,Gabrielle,Green,F,Professional,60000,S,63
21816,Jackson,Roberts,M,Management,130000,S,175
21817,Jerome,Carlson,M,Professional,160000,M,273
21818,Willie,Chander,M,Professional,110000,M,225
21819,Chloe,Howard,F,Professional,110000,M,224
21820,Priscilla,Nath,F,Professional,110000,M,190
21821,Clayton,Tang,M,Professional,120000,S,142
21822,Gregory,Yuan,M,Management,170000,S,278
21823,Lacey,She,F,Professional,120000,S,123
21824,Warren,She,M,Professional,150000,M,255
21825,Randy,Zhou,M,Professional,110000,M,140
21826,Abigail,Russell,F,Professional,120000,M,121
21827,Mallory,Gutierrez,F,Professional,130000,M,171
21828,Megan,Gonzales,F,Professional,130000,S,160
21829,Carolyn,Rana,F,Professional,170000,M,270
21830,Briana,Alonso,F,Professional,170000,M,272
21831,Yolanda,Anand,F,Professional,80000,M,189
21832,Pedro,Gill,M,Management,80000,M,188
21833,Terrance,Gonzalez,M,Professional,90000,S,130
21834,Jillian,Mehta,F,Professional,90000,M,120
21835,Susan,Sun,F,Management,120000,M,175
21836,Kristi,Raman,F,Management,120000,M,162
21837,Megan,Alexander,F,Professional,80000,M,131
21838,Gerald,Ruiz,M,Professional,90000,M,173
21839,Billy,Diaz,M,Management,110000,M,241
21840,Stacey,Ma,F,Professional,130000,M,258
21841,Lindsay,Nath,F,Management,160000,M,278
21842,Neil,Navarro,M,Management,100000,M,147
21843,Erica,He,F,Management,110000,S,158
21844,James,Long,M,Professional,80000,M,120
21845,Cameron,Miller,M,Professional,100000,M,184
21846,Kevin,Patterson,M,Professional,110000,M,121
21847,Dominic,Madan,M,Professional,130000,S,249
21848,Jerry,Raje,M,Professional,130000,M,248
21849,Todd,Chow,M,Professional,80000,M,210
21850,Bruce,Subram,M,Professional,80000,M,197
21851,Stuart,Railson,M,Professional,90000,M,131
21852,Eduardo,Johnson,M,Professional,90000,M,133
21853,Stacy,Gutierrez,F,Professional,100000,M,175
21854,Theresa,Schmidt,F,Professional,130000,M,247
21855,Paula,Martin,F,Management,170000,M,276
21856,Emmanuel,Sanchez,M,Management,120000,M,242
21857,Jay,Dominguez,M,Management,150000,S,253
21858,Curtis,Lin,M,Management,160000,S,257
21859,Monica,Kim,F,Skilled Manual,70000,S,215
21860,Jacquelyn,Gill,F,Management,80000,M,211
21861,Kari,Romero,F,Management,90000,M,199
21862,Michele,Prasad,F,Management,90000,M,206
21863,Shawna,Anand,F,Skilled Manual,90000,S,134
21864,Martin,Lopez,M,Management,100000,S,231
21865,Kathryn,Andersen,F,Management,130000,M,251
21866,Shannon,Zhu,F,Skilled Manual,80000,M,226
21867,Michael,Ruggiero,M,Skilled Manual,90000,M,223
21868,Aimee,Ma,F,Management,100000,M,153
21869,Tina,Prasad,F,Professional,100000,M,154
21870,Jenny,Raji,F,Professional,130000,M,267
21871,Devin,Adams,M,Professional,60000,S,33
21872,Alisha,Lal,F,Professional,60000,S,15
21873,Kellie,Navarro,F,Professional,70000,M,5
21874,Brandi,Suarez,F,Professional,70000,M,13
21875,Cedric,Nara,M,Professional,70000,S,15
21876,Philip,Rubio,M,Professional,70000,S,10
21877,Clarence,Xu,M,Professional,80000,S,2
21878,Bryant,Rana,M,Professional,80000,M,10
21879,Louis,Ma,M,Professional,70000,S,33
21880,Marc,Gomez,M,Professional,70000,M,33
21881,Nicole,Lewis,F,Professional,80000,S,21
21882,Jay,Ramos,M,Professional,90000,S,23
21883,Patricia,Kapoor,F,Professional,70000,S,39
21884,Tabitha,Gutierrez,F,Professional,80000,M,18
21885,Rafael,Xu,M,Professional,90000,S,13
21886,Jill,Carlson,F,Management,100000,S,10
21887,Ashley,White,F,Professional,80000,M,31
21888,Evan,Edwards,M,Management,100000,S,23
21889,Sheila,Navarro,F,Management,110000,M,4
21890,Tiffany,Zeng,F,Professional,120000,M,3
21891,Dawn,Nara,F,Management,110000,M,5
21892,Joan,Hernandez,F,Management,100000,M,16
21893,Brandi,Hernandez,F,Management,100000,S,7
21894,David,Li,M,Professional,90000,S,31
21895,Kaylee,Gonzalez,F,Professional,90000,S,23
21896,Roy,Subram,M,Management,100000,M,34
21897,Francisco,Subram,M,Professional,110000,M,17
21898,Devon,Raji,M,Professional,110000,M,33
21899,Marie,Vazquez,F,Professional,110000,M,6
21900,Robert,Jones,M,Professional,80000,S,536
21901,Elizabeth,Taylor,F,Professional,90000,M,542
21902,Natalie,James,F,Management,130000,S,325
21903,Fernando,Jenkins,M,Professional,70000,S,368
21904,Chase,Sandberg,M,Professional,70000,M,52
21905,Pedro,Hernandez,M,Management,50000,M,609
21906,Miranda,Simmons,F,Management,50000,M,609
21907,Jordan,Hall,F,Management,60000,M,616
21908,Isabel,Hayes,F,Management,60000,M,546
21909,Allison,Ward,F,Management,160000,M,352
21910,Rebekah,Perez,F,Clerical,30000,S,154
21911,Joan,Ross,F,Manual,20000,S,223
21912,Colleen,Kumar,F,Manual,20000,S,186
21913,Arthur,Blanco,M,Manual,20000,S,212
21914,Emily,Brown,F,Manual,20000,S,120
21915,Tristan,Wood,M,Skilled Manual,70000,M,360
21916,Jesse,Evans,M,Skilled Manual,40000,M,68
21917,Dalton,Johnson,M,Skilled Manual,40000,M,355
21918,Carol,Serrano,F,Skilled Manual,40000,S,311
21919,Melissa,Howard,F,Skilled Manual,60000,M,611
21920,Destiny,Bennett,F,Skilled Manual,60000,M,335
21921,Lucas,Collins,M,Skilled Manual,60000,M,59
21922,Bailey,Ward,F,Skilled Manual,60000,M,374
21923,Justin,Williams,M,Skilled Manual,60000,M,637
21924,Eduardo,Cook,M,Skilled Manual,40000,M,648
21925,Tabitha,Dominguez,F,Professional,40000,S,49
21926,Melanie,Henderson,F,Professional,60000,S,553
21927,Meredith,Browning,F,Professional,60000,S,310
21928,Karl,Luo,M,Professional,60000,S,310
21929,Karen,Perry,F,Professional,60000,S,312
21930,Marissa,Perry,F,Professional,60000,S,325
21931,Marcus,Wood,M,Skilled Manual,60000,M,360
21932,Leonard,Kumar,M,Skilled Manual,60000,M,310
21933,Nicole,Martin,F,Professional,60000,M,358
21934,Jennifer,Cox,F,Professional,60000,M,325
21935,Victoria,Simmons,F,Professional,60000,M,644
21936,Emma,Reed,F,Professional,60000,M,301
21937,Morgan,Ross,F,Professional,60000,S,359
21938,Savannah,Hall,F,Professional,60000,M,545
21939,Thomas,Roberts,M,Professional,70000,M,51
21940,Alejandro,Sharma,M,Professional,90000,M,312
21941,Gail,Moore,F,Professional,60000,S,369
21942,Julia,Roberts,F,Professional,80000,M,626
21943,Cindy,Mehta,F,Management,80000,S,19
21944,Daisy,Jiménez,F,Management,90000,M,8
21945,Pearlie,Rusek,F,Management,90000,S,37
21946,Michele,Deng,F,Professional,90000,M,13
21947,Diane,Romero,F,Professional,90000,M,37
21948,Ann,Madan,F,Management,100000,M,29
21949,Clayton,Chavez,M,Management,100000,S,28
21950,Armando,Hernandez,M,Management,100000,S,4
21951,Orlando,Hernandez,M,Management,80000,S,23
21952,Latasha,Vazquez,F,Professional,70000,S,34
21953,Marvin,Vazquez,M,Professional,70000,M,36
21954,Yolanda,Andersen,F,Professional,70000,S,31
21955,Jenny,Ferrier,F,Management,110000,S,7
21956,Jay,Kapoor,M,Management,120000,S,10
21957,Kathryn,Shen,F,Management,120000,M,12
21958,Mallory,Blanco,F,Management,130000,S,16
21959,Jimmy,Dominguez,M,Management,130000,M,18
21960,Dawn,Liu,F,Professional,70000,M,33
21961,Chelsea,Garcia,F,Professional,70000,M,24
21962,Kristi,Smith,F,Management,80000,S,36
21963,Jacquelyn,Serrano,F,Management,80000,M,9
21964,Devon,Nara,M,Management,80000,M,21
21965,Bethany,Raheem,F,Professional,80000,M,37
21966,Ross,Sai,M,Professional,90000,M,38
21967,Charles,Sanders,M,Professional,60000,M,19
21968,Jaime,Deng,M,Professional,70000,S,29
21969,Latoya,Deng,F,Professional,70000,S,7
21970,Jada,Rivera,F,Professional,60000,S,40
21971,Warren,Shan,M,Professional,60000,M,23
21972,Mandy,She,F,Professional,60000,M,2
21973,Janet,Vazquez,F,Professional,60000,M,28
21974,Whitney,Suri,F,Professional,70000,S,36
21975,Alfredo,Ruiz,M,Professional,60000,M,30
21976,Jacqueline,Torres,F,Professional,60000,S,18
21977,Phillip,Malhotra,M,Professional,70000,S,17
21978,Tracy,Deng,F,Professional,90000,M,15
21979,Philip,Gutierrez,M,Professional,60000,M,31
21980,Beth,Moreno,F,Professional,60000,S,22
21981,Isabella,Henderson,F,Professional,60000,M,20
21982,Deborah,Lal,F,Skilled Manual,60000,M,32
21983,Glenn,Liang,M,Skilled Manual,60000,M,28
21984,Kristy,Suarez,F,Skilled Manual,60000,S,5
21985,Eddie,Torres,M,Skilled Manual,60000,M,14
21986,Kristi,Chapman,F,Skilled Manual,60000,S,29
21987,Theodore,Dominguez,M,Professional,70000,S,22
21988,Alisha,Zhao,F,Professional,80000,M,13
21989,Erik,Jimenez,M,Professional,80000,M,14
21990,Alejandro,Rai,M,Professional,80000,S,26
21991,Teresa,Gill,F,Professional,80000,M,37
21992,Alejandro,Zhang,M,Professional,80000,S,40
21993,Craig,Sanz,M,Professional,70000,M,32
21994,Natasha,Ruiz,F,Professional,90000,S,37
21995,Kathryn,Raji,F,Skilled Manual,70000,S,13
21996,Amy,Gao,F,Skilled Manual,60000,M,22
21997,Dennis,Xu,M,Professional,80000,M,40
21998,Erik,Hernandez,M,Professional,90000,M,22
21999,Julia,Barnes,F,Management,90000,M,34
22000,Cynthia,Chandra,F,Management,100000,M,25
22001,Gregory,Chander,M,Skilled Manual,70000,S,31
22002,Kristen,Chen,F,Clerical,30000,M,7
22003,Jill,Navarro,F,Management,40000,M,38
22004,Meghan,Ortega,F,Skilled Manual,60000,M,2
22005,Pamela,Mehta,F,Skilled Manual,70000,M,35
22006,Jon,Nara,M,Skilled Manual,70000,M,38
22007,Kaylee,Hernandez,F,Skilled Manual,30000,S,618
22008,Alisha,Ye,F,Skilled Manual,40000,S,49
22009,Ross,Alvarez,M,Skilled Manual,40000,S,312
22010,Henry,Lopez,M,Skilled Manual,40000,S,302
22011,Richard,Patterson,M,Skilled Manual,30000,S,634
22012,Regina,Malhotra,F,Skilled Manual,30000,S,310
22013,Marcus,Jenkins,M,Skilled Manual,30000,S,545
22014,Jose,Gonzales,M,Skilled Manual,30000,S,50
22015,Mary,Turner,F,Skilled Manual,30000,M,64
22016,Terrence,Andersen,M,Clerical,30000,S,612
22017,Sharon,She,F,Clerical,30000,M,8
22018,Todd,Sun,M,Management,40000,M,40
22019,Rachel,Bryant,F,Skilled Manual,40000,M,65
22020,Jaime,Shan,M,Management,40000,M,34
22021,Ethan,White,M,Clerical,30000,S,635
22022,Christopher,Davis,M,Clerical,30000,S,355
22023,Rafael,Chen,M,Clerical,30000,S,300
22024,Samuel,Chen,M,Skilled Manual,40000,S,310
22025,Riley,Peterson,F,Skilled Manual,40000,S,312
22026,Bridget,Kennedy,F,Clerical,30000,M,49
22027,Franklin,Luo,M,Clerical,30000,S,49
22028,Jodi,Shen,F,Clerical,30000,M,31
22029,Laura,Gao,F,Management,40000,M,15
22030,Barbara,Shen,F,Management,40000,M,37
22031,Jorge,Cai,M,Management,40000,M,19
22032,Ivan,Fernandez,M,Management,40000,M,35
22033,Marshall,Zhao,M,Management,50000,S,16
22034,Seth,Clark,M,Skilled Manual,40000,M,326
22035,Ryan,Wilson,M,Skilled Manual,40000,M,355
22036,Gabriella,Hall,F,Skilled Manual,40000,S,315
22037,Angela,Gonzales,F,Skilled Manual,40000,M,637
22038,Isabella,Jackson,F,Skilled Manual,50000,S,326
22039,Marissa,Simmons,F,Skilled Manual,50000,S,335
22040,Devin,Brown,M,Skilled Manual,50000,M,385
22041,Paige,Morris,F,Skilled Manual,60000,S,50
22042,Abigail,Bryant,F,Skilled Manual,70000,M,300
22043,Trinity,Cox,F,Skilled Manual,70000,S,331
22044,Connor,Young,M,Management,80000,S,358
22045,Cameron,Chen,M,Management,80000,S,612
22046,Jasmine,Sanders,F,Management,80000,S,644
22047,David,Gonzales,M,Management,90000,M,300
22048,Grace,Washington,F,Management,100000,M,360
22049,Allen,Patel,M,Management,130000,S,299
22050,Richard,Bailey,M,Management,90000,S,43
22051,Lauren,Rogers,F,Skilled Manual,90000,S,609
22052,Zachary,Butler,M,Management,110000,M,298
22053,Jaime,Goel,M,Management,120000,S,299
22054,Russell,Raji,M,Management,120000,S,299
22055,Hannah,Clark,F,Management,120000,M,300
22056,Alex,Howard,M,Skilled Manual,40000,M,631
22057,Kyle,Ross,M,Skilled Manual,40000,S,648
22058,Jake,Zukowski,M,Skilled Manual,40000,S,49
22059,Jonathan,Johnson,M,Skilled Manual,40000,M,52
22060,Evan,Hill,M,Skilled Manual,40000,M,542
22061,Jenny,Goel,F,Skilled Manual,60000,S,306
22062,Cameron,Flores,M,Skilled Manual,60000,S,315
22063,Joanna,Suarez,F,Clerical,10000,M,7
22064,Lawrence,Carlson,M,Skilled Manual,20000,M,39
22065,Roy,Martin,M,Skilled Manual,20000,M,20
22066,Paula,Munoz,F,Skilled Manual,70000,M,299
22067,Julia,Jackson,F,Skilled Manual,70000,M,609
22068,Sean,James,M,Professional,100000,S,300
22069,Bailey,Reed,F,Professional,100000,S,300
22070,Eduardo,Brown,M,Management,110000,M,310
22071,Gabriel,Carter,M,Management,110000,S,312
22072,Devin,Russell,M,Management,160000,S,385
22073,Timothy,Sanders,M,Professional,90000,M,609
22074,Richard,Washington,M,Professional,100000,S,552
22075,Pedro,Patel,M,Management,110000,M,298
22076,Nelson,Vazquez,M,Management,110000,M,310
22077,Marvin,Rubio,M,Management,110000,M,311
22078,William,Martin,M,Professional,120000,M,325
22079,Katherine,Perez,F,Professional,70000,M,54
22080,Caitlin,Sanchez,F,Professional,70000,M,66
22081,Olivia,Clark,F,Professional,100000,M,552
22082,Lucas,Barnes,M,Management,110000,S,299
22083,David,Flores,M,Management,110000,M,299
22084,Francis,Gomez,M,Professional,110000,M,307
22085,Toni,Mehta,F,Professional,110000,M,310
22086,Chelsea,Sanchez,F,Professional,110000,M,311
22087,Joan,Coleman,F,Professional,120000,M,312
22088,Hannah,Diaz,F,Management,130000,M,325
22089,Mason,Gray,M,Management,130000,M,347
22090,Alexandra,Miller,F,Professional,70000,M,383
22091,Kayla,Griffin,F,Professional,80000,M,626
22092,Andrea,Young,F,Professional,90000,M,642
22093,Sydney,Baker,F,Professional,90000,M,547
22094,Jared,Watson,M,Professional,90000,M,644
22095,Brandon,Perry,M,Professional,90000,S,69
22096,Bryce,Cooper,M,Skilled Manual,70000,S,609
22097,David,Anderson,M,Professional,40000,M,69
22098,Katherine,Brooks,F,Management,50000,S,552
22099,Joel,Schmidt,M,Management,80000,M,310
22100,Fernando,Hall,M,Professional,80000,M,60
22101,Carol,White,F,Professional,90000,S,616
22102,Eduardo,Cox,M,Professional,100000,M,548
22103,Alexandra,Hernandez,F,Professional,110000,M,302
22104,Richard,Adams,M,Professional,110000,S,314
22105,Taylor,Cooper,F,Professional,120000,M,335
22106,Olivia,Long,F,Professional,160000,M,352
22107,Michael,Jones,M,Skilled Manual,70000,S,59
22108,Eduardo,Powell,M,Skilled Manual,70000,S,347
22109,Jonathan,Mitchell,M,Skilled Manual,60000,M,68
22110,Eduardo,King,M,Skilled Manual,60000,M,536
22111,Gabriella,King,F,Skilled Manual,60000,M,311
22112,Paige,Reed,F,Skilled Manual,60000,M,60
22113,Katherine,Garcia,F,Management,70000,S,552
22114,Lucas,Martin,M,Management,70000,M,49
22115,Dalton,Rogers,M,Management,70000,M,634
22116,Robert,Lopez,M,Management,70000,S,326
22117,Sydney,Perez,F,Management,70000,M,68
22118,Jennifer,Parker,F,Management,70000,S,68
22119,Hailey,Flores,F,Management,70000,M,302
22120,Jennifer,Perry,F,Management,60000,M,69
22121,Jackson,Henderson,M,Professional,40000,M,50
22122,Rachel,Butler,F,Professional,40000,M,634
22123,Isabella,Bailey,F,Management,60000,S,300
22124,Desiree,Alonso,F,Management,60000,M,432
22125,Zachary,Garcia,M,Management,60000,M,343
22126,Rachel,Ward,F,Management,60000,M,302
22127,Marcus,Thompson,M,Management,60000,M,310
22128,Melissa,Perry,F,Management,70000,M,51
22129,Chloe,Hall,F,Management,70000,M,300
22130,Xavier,Bryant,M,Management,70000,M,359
22131,Jessica,Cook,F,Management,70000,M,326
22132,Rachael,Mehta,F,Management,70000,M,310
22133,Xavier,Adams,M,Management,80000,M,631
22134,Leonard,Raji,M,Management,60000,M,301
22135,Julia,Hernandez,F,Management,70000,M,635
22136,Devin,Evans,M,Management,80000,M,316
22137,Elizabeth,Griffin,F,Management,60000,M,345
22138,Alexandra,Brooks,F,Management,80000,M,307
22139,Jaime,Pal,M,Management,80000,M,311
22140,Makayla,Sanchez,F,Management,50000,M,635
22141,Jesse,Carter,M,Management,50000,M,66
22142,Nelson,Alonso,M,Management,50000,M,302
22143,Summer,Prasad,F,Management,50000,M,49
22144,Zachary,Wang,M,Management,60000,M,50
22145,Eduardo,Kelly,M,Management,60000,M,299
22146,Benjamin,Chen,M,Management,50000,S,374
22147,Brett,Kapoor,M,Clerical,10000,M,21
22148,Candace,Prasad,F,Clerical,10000,M,33
22149,Gregory,Shen,M,Skilled Manual,20000,M,31
22150,Damien,Liang,M,Clerical,30000,M,27
22151,Neil,Jimenez,M,Clerical,10000,M,28
22152,Marcus,King,M,Skilled Manual,60000,M,337
22153,Alyssa,Kelly,F,Skilled Manual,70000,M,361
22154,Yolanda,Yuan,F,Clerical,40000,S,77
22155,Steve,Cai,M,Clerical,20000,M,39
22156,Jamie,Zheng,F,Clerical,30000,M,20
22157,Maria,Richardson,F,Clerical,40000,S,536
22158,Amber,Phillips,F,Clerical,40000,S,536
22159,David,Davis,M,Skilled Manual,40000,S,631
22160,Alex,Richardson,M,Skilled Manual,40000,S,547
22161,Rachel,Clark,F,Skilled Manual,40000,S,299
